,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
2092,0.832,49638,49638,10993,0.1518,1346,31,0.6956,0.0869,0.0648,0.0323,0.012480499,0.18824753,0.799271971
2093,0.432,8312,23024,8304,0.471,1031,22,0.4988,0.3936,0.0343,0.0265,0.022052465,0.365667339,0.612280196
2094,0.5064,7063,22063,7551,0.3695,1071,23,0.8229,0.0371,0.024,0.012,0.019839395,0.381908361,0.598252244
2095,0.3721,27492,27492,5444,0.4188,986,21,0.6341,0.0453,0.0012,0.0024,0.033185841,0.367256637,0.599557522
2096,0.5392,7234,18394,8448,0.2968,1006,22,0.545,0.0215,0.2404,0.0418,0.056800252,0.332281477,0.610918271
2097,0.3993,8968,21061,7691,0.4095,1030,22,0.7076,0.0893,0.0394,0.0064,0.010480349,0.336244542,0.653275109
2098,0.5235,15000,15000,5940,0.3618,1088,24,0.7878,0.0552,0.0383,0.0099,0.023547881,0.316064888,0.660387232
2099,0.3714,20200,20200,5864,0.3976,986,21,0.6736,0.116,0.0284,0.0067,0.024516129,0.412903226,0.562580645
2100,0.6127,29680,29680,6375,0.3891,1038,23,0.5136,0.2209,0.1567,0.021,0.044897959,0.344489796,0.610612245
2101,0.3975,8730,17098,8766,0.3756,1034,22,0.7211,0.1231,0.0328,0.0248,0.013504502,0.345115038,0.64138046
2102,0.7462,10002,28804,11531,0.189,1231,28,0.6464,0.0298,0.0435,0.0615,0.010686615,0.18487844,0.804434945
2103,0.4111,7290,18365,6608,0.3489,1029,22,0.6744,0.1822,0.0272,0.0155,0.018259023,0.371549894,0.610191083
2104,0.2788,8023,18073,5983,0.566,881,20,0.6705,0.1852,0.0817,0.0108,0.01656868,0.334045965,0.649385355
2105,0.5827,37536,37536,8227,0.2254,1156,26,0.7008,0.0468,0.0548,0.016,0.019120459,0.278521351,0.70235819
2106,0.493,27146,27146,5733,0.4339,970,21,0.7073,0.0496,0.0303,0.0084,0.015186916,0.311915888,0.672897196
2107,0.6754,11194,29684,9976,0.2991,1199,27,0.8059,0.0735,0.0277,0.0285,0.010643564,0.246410891,0.742945545
2108,0.4012,9493,19851,8404,0.3549,1050,23,0.6666,0.0801,0.1012,0.0671,0.026962328,0.303515182,0.66952249
2109,0.4275,18430,18430,4638,0.6488,908,19,0.4194,0.4018,0.1232,0.0088,0.050198151,0.462351387,0.487450462
2110,0.3729,28160,28160,7696,0.5181,930,19,0.2017,0.32,0.2937,0.0135,0.051181102,0.378390201,0.570428696
2111,0.2981,6011,16585,6258,0.4702,961,20,0.5143,0.3702,0.0556,0.0228,0.017153748,0.316709022,0.66613723
2112,0.1787,10418,10418,5060,0.8022,765,16,0.0382,0.9506,0.008,0.0016,0.025291829,0.385214008,0.589494163
2113,0.3779,6863,17651,6054,0.4049,1027,22,0.5513,0.3011,0.0502,0.0066,0.021430823,0.401827923,0.576741254
2114,0.5051,29450,29450,6313,0.2575,1027,22,0.776,0.0725,0.0256,0.0071,0.017654477,0.350567465,0.631778058
2115,0.3348,20130,20130,5723,0.4727,972,21,0.4101,0.5037,0.0222,0.0044,0.031309904,0.398722045,0.569968051
2116,0.4365,18500,18500,4690,0.3906,987,21,0.552,0.1912,0.0128,0.0182,0.025367156,0.248331108,0.726301736
2117,0.4242,27150,27150,7400,0.337,1065,23,0.6162,0.1194,0.1685,0.0155,0.024019215,0.232185749,0.743795036
2118,0.4904,7557,15036,8439,0.2906,1030,22,0.7886,0.048,0.0344,0.0323,0.013379136,0.250587597,0.736033267
2119,0.6057,41342,41342,10193,0.3988,1185,27,0.2985,0.025,0.1817,0.3306,0.049067035,0.291637872,0.659295093
2120,0.6255,17040,17040,7185,0.2663,1131,25,0.8299,0.0397,0.0308,0.008,0.01304121,0.205529473,0.781429317
2121,0.6486,24670,24670,6425,0.3003,1110,24,0.7537,0.0541,0.0359,0.0081,0.012330456,0.261405672,0.726263872
2122,0.2594,7013,16845,7355,0.3675,996,22,0.8205,0.0542,0.0513,0.0218,0.023454679,0.366235035,0.610310286
2123,0.3037,6120,17620,5817,0.3848,937,21,0.8318,0.0118,0.0339,0.0115,0.029860229,0.374841169,0.595298602
2124,0.4554,23350,23350,6737,0.5206,957,20,0.514,0.3125,0.0636,0.0184,0.028328612,0.387157696,0.584513692
2125,0.4252,9482,24132,7129,0.3539,1047,23,0.7629,0.0979,0.0308,0.0113,0.024984385,0.341349157,0.633666459
2126,0.2986,5523,10568,5929,0.4778,990,21,0.7579,0.0652,0.0593,0.0175,0.032691609,0.419542318,0.547766073
2127,0.4515,20250,20250,5194,0.4644,951,20,0.6253,0.2236,0.0338,0.009,0.039613527,0.375845411,0.584541063
2128,0.3908,28720,28720,6471,0.3803,959,22,0.5432,0.2624,0.065,0.0375,0.034615385,0.365384615,0.6
2129,0.4868,11367,20517,7553,0.3679,1081,24,0.6595,0.1465,0.062,0.0354,0.029411765,0.359625668,0.610962567
2130,0.2565,6246,8096,6509,0.7188,801,17,0.0123,0.9425,0.007,0.0012,0.033213645,0.367145422,0.599640934
2131,0.9097,48802,48802,11985,0.1845,1403,32,0.3749,0.0549,0.1123,0.2179,0.034764826,0.137014315,0.828220859
2132,0.5865,30726,30726,7055,0.1984,1165,26,0.6007,0.0524,0.0792,0.0151,0.024296675,0.249360614,0.726342711
2133,0.5805,32620,32620,6024,0.221,989,24,0.5453,0.019,0.011,0.0147,0.014005602,0.324929972,0.661064426
2134,0.6973,11758,34062,10006,0.3501,1037,22,0.4189,0.0586,0.0923,0.2588,0.044758237,0.26957638,0.685665383
2135,0.8006,6507,21673,10657,0.314,1214,27,0.6275,0.0832,0.2,0.0231,0.017890877,0.258473164,0.72363596
2136,0.5863,6143,21340,7965,0.3357,1036,22,0.6898,0.1625,0.0613,0.0273,0.015964856,0.259830708,0.724204436
2137,0.585,31874,31874,7406,0.2036,1106,24,0.7813,0.06,0.0239,0.021,0.009569378,0.251674641,0.738755981
2138,0.4398,23562,23562,6320,0.3421,1035,23,0.7433,0.078,0.0473,0.0278,0.015889831,0.286016949,0.69809322
2139,0.4254,26252,26252,5369,0.5569,868,19,0.5766,0.2301,0.0763,0.0158,0.033396947,0.391221374,0.575381679
2140,0.4807,29754,29754,5274,0.4914,1049,23,0.6948,0.1271,0.0428,0.0152,0.033018868,0.275943396,0.691037736
2141,0.2698,5786,16096,5512,0.4172,936,20,0.8358,0.0082,0.049,0.0095,0.030371204,0.392575928,0.577052868
2142,0.8091,14272,33190,10165,0.1834,1275,29,0.8346,0.0661,0.0321,0.0221,0.004683841,0.167553758,0.827762402
2143,0.7181,34742,34742,8000,0.2632,1165,25,0.4355,0.0596,0.0191,0.3628,0.020997375,0.224409449,0.754593176
2144,0.3981,35666,35666,8273,0.4861,858,18,0.2115,0.1811,0.3686,0.1266,0.075471698,0.396226415,0.528301887
2145,0.6628,35130,35130,8217,0.3576,1211,27,0.4792,0.3023,0.0495,0.0629,0.022776573,0.259219089,0.718004338
2146,0.7752,40707,40707,9737,0.1856,1231,28,0.6836,0.0272,0.089,0.0416,0.018122977,0.194822007,0.787055016
2147,0.7965,9806,34676,11472,0.2476,1297,29,0.4427,0.0418,0.2227,0.1995,0.035737492,0.222005631,0.742256877
2148,0.4605,8838,24825,6978,0.3213,1047,23,0.7203,0.0176,0.0863,0.0578,0.037062457,0.346602608,0.616334935
2149,0.3689,23828,23828,5036,0.4261,986,21,0.7269,0.1235,0.0219,0.0019,0.027536232,0.412318841,0.560144928
2150,0.3817,5701,16603,6410,0.3639,1030,22,0.7152,0.189,0.0205,0.0145,0.021842732,0.39872915,0.579428118
2151,0.6574,45750,45750,9651,0.1952,1127,25,0.3466,0.0341,0.1057,0.1103,0.019441069,0.193195626,0.787363305
2152,0.5594,30050,30050,8439,0.4137,975,21,0.4531,0.0528,0.3626,0.0361,0.031319911,0.306487696,0.662192394
2153,0.7382,33778,33778,8897,0.197,1138,26,0.8141,0.0475,0.0316,0.0219,0.004070004,0.182336182,0.813593814
2154,0.3619,7860,14220,5624,0.5408,989,21,0.6569,0.2365,0.0422,0.0071,0.031676679,0.387766248,0.580557073
2155,0.437,25946,25946,5296,0.3741,999,22,0.5413,0.1201,0.0783,0.0061,0.029368576,0.3979442,0.572687225
2156,0.3833,37988,37988,8983,0.281,965,20,0.2339,0.1099,0.3719,0.0461,0.04534413,0.380161943,0.574493927
2157,0.3016,28470,28470,6103,0.5436,933,20,0.4674,0.1182,0.2122,0.0254,0.042471043,0.341698842,0.615830116
2158,0.8084,13800,29590,8478,0.1553,1240,28,0.8095,0.0367,0.033,0.0176,0.017398869,0.273887197,0.708713934
2159,0.6886,30000,30000,9063,0.1782,1158,26,0.7994,0.0462,0.0494,0.0202,0.005437469,0.160652496,0.833910035
2160,0.6852,38526,38526,9565,0.1232,1118,25,0.6311,0.0549,0.1052,0.0313,0.008797654,0.135630499,0.855571848
2161,0.506,7758,15331,6576,0.3122,1050,23,0.8639,0.0148,0.0374,0.028,0.013724743,0.358749523,0.627525734
2162,0.3913,23296,23296,4828,0.4946,923,20,0.6459,0.2183,0.0385,0.0068,0.054597701,0.396551724,0.548850575
2163,0.4017,6318,16890,6958,0.3727,1050,23,0.6166,0.2751,0.0194,0.0177,0.017014695,0.374709977,0.608275329
2164,0.3698,7510,13120,6957,0.4618,1088,24,0.7302,0.1466,0.0203,0.0075,0.029790234,0.396086727,0.574123039
2165,0.4843,25878,25878,6865,0.5031,990,21,0.5064,0.3233,0.0803,0.0174,0.030754893,0.368126747,0.60111836
2166,0.4064,7183,21093,10201,0.364,1012,22,0.3329,0.0777,0.2752,0.1554,0.056899185,0.366598778,0.576502037
2167,0.4371,8892,19752,7163,0.4157,998,22,0.5666,0.2175,0.1525,0.0097,0.037135823,0.327862126,0.635002052
2168,0.4584,9760,22770,7130,0.377,993,21,0.6924,0.2078,0.0369,0.0065,0.009273875,0.304853986,0.685872139
2169,0.4513,6744,15024,7109,0.4644,1082,24,0.6095,0.3178,0.0323,0.0122,0.021468759,0.309150133,0.669381108
2170,0.618,10154,21246,9191,0.3237,970,21,0.7909,0.0858,0.0682,0.0109,0.014204546,0.325671488,0.660123967
2171,0.9288,49380,49380,17082,0.1248,1505,34,0.4491,0.0475,0.0861,0.1714,0.011119348,0.118606375,0.870274277
2172,0.6003,7502,20142,8371,0.3261,1140,25,0.7211,0.202,0.0246,0.0119,0.010438413,0.232478378,0.757083209
2173,0.3148,10059,23378,7440,0.6507,838,17,0.0236,0.8481,0.0712,0.0259,0.026530076,0.308379301,0.665090623
2174,0.2727,19370,19370,6142,0.4973,983,21,0.7378,0.1298,0.0709,0.0026,0.024952015,0.309021113,0.666026871
2175,0.4205,7794,23319,8121,0.4065,1030,22,0.6014,0.0348,0.1111,0.0768,0.044559586,0.335233161,0.620207254
2176,0.6279,28055,28055,6599,0.2758,932,19,0.7671,0.0262,0.0492,0.0236,0.022164276,0.382007823,0.595827901
2177,0.5886,28233,28233,8506,0.3472,982,22,0.6145,0.0743,0.1514,0.021,0.030669145,0.335501859,0.633828996
2178,0.4432,25070,25070,5280,0.3832,969,21,0.6286,0.0858,0.0497,0.0111,0.029051988,0.379204893,0.591743119
2179,0.4121,6143,16717,6326,0.4777,945,20,0.4763,0.3998,0.0539,0.0099,0.018034943,0.300770242,0.681194815
2180,0.5566,7713,9795,7451,0.2716,1050,23,0.9036,0.0161,0.0181,0.0092,0.007361963,0.223108385,0.769529652
2181,0.6734,35690,35690,8876,0.2304,1086,24,0.5437,0.1094,0.0852,0.0571,0.008170962,0.16813325,0.823695789
2182,0.5019,24948,24948,6649,0.3874,861,18,0.5162,0.1807,0.0276,0.0122,0.021212121,0.418181818,0.560606061
2183,0.4635,7733,19277,7590,0.3386,1033,22,0.5633,0.0412,0.1727,0.0161,0.036541677,0.309529496,0.653928827
2184,0.4047,6782,7538,7444,0.3884,970,21,0.6159,0.0566,0.2458,0.0136,0.053188447,0.344009151,0.602802402
2185,0.4697,9276,17726,9758,0.4035,947,20,0.8496,0.0877,0.0193,0.0085,0.007836308,0.383543753,0.608619939
2186,0.5828,27300,27300,6196,0.306,1055,23,0.8005,0.039,0.0807,0.01,0.02058319,0.240137221,0.739279588
2187,0.6386,11744,21208,9088,0.2662,1091,24,0.8353,0.0537,0.0283,0.01,0.013497607,0.325198148,0.661304246
2188,0.3518,11290,23746,7211,0.5424,917,19,0.7977,0.0378,0.0309,0.0069,0.019099591,0.402455662,0.578444748
2189,0.3607,26275,26275,6094,0.5164,938,20,0.4705,0.1654,0.252,0.0079,0.03343949,0.340764331,0.625796178
2190,0.5216,9475,18420,8632,0.4654,1016,23,0.7372,0.0935,0.078,0.0211,0.015727392,0.336828309,0.647444299
2191,0.3885,4657,17010,7548,0.7108,844,18,0.1449,0.7402,0.0239,0.0027,0.02406015,0.335338346,0.640601504
2192,0.7042,40198,40198,9264,0.1983,1239,28,0.6408,0.0684,0.1419,0.0622,0.013148283,0.174823472,0.812028245
2193,0.4655,36765,36765,9564,0.2552,941,20,0.6916,0.0877,0.0576,0.0193,0.019461078,0.276946108,0.703592814
2194,0.3955,18290,18290,5793,0.4891,966,21,0.8247,0.1196,0.0173,0.0045,0.023282887,0.485448196,0.491268917
2195,0.561,11767,15969,8263,0.4278,970,21,0.6656,0.1659,0.0795,0.0099,0.022611089,0.345064884,0.632324027
2196,0.3211,24000,24000,4616,0.5333,970,21,0.7154,0.1222,0.0214,0.005,0.028017241,0.368534483,0.603448276
2197,0.723,30530,30530,8909,0.2965,1070,24,0.4168,0.0655,0.049,0.2388,0.026997245,0.252892562,0.720110193
2198,0.9276,48452,48452,17545,0.1736,1519,34,0.3511,0.0599,0.1495,0.2589,0.040247678,0.218266254,0.741486068
2199,0.2849,6930,18379,6087,0.328,961,21,0.8714,0.0362,0.0299,0.0101,0.03294249,0.442211055,0.524846455
2200,0.3671,7287,16311,7737,0.5353,842,17,0.1017,0.7367,0.0212,0.0096,0.023121387,0.394990366,0.581888247
2201,0.5348,27598,27598,4134,0.4521,1030,22,0.5592,0.142,0.2271,0.0205,0.055158325,0.346271706,0.598569969
2202,0.7058,9408,21076,7368,0.2724,1070,23,0.5904,0.1912,0.0715,0.0564,0.017632995,0.271966527,0.710400478
2203,0.2754,8720,15656,7940,0.7567,844,18,0.0165,0.9251,0.0116,0.0032,0.015659955,0.350335571,0.634004474
2204,0.4112,22850,22850,6071,0.3558,1047,23,0.7181,0.0873,0.048,0.0275,0.018410853,0.272286822,0.709302326
2205,0.3996,8500,22852,9568,0.2701,1055,23,0.5049,0.0485,0.1724,0.0974,0.043971631,0.295845998,0.660182371
2206,0.7807,39316,39316,7853,0.1878,1241,28,0.738,0.046,0.063,0.046,0.017379679,0.18315508,0.799465241
2207,0.6216,25430,25430,6408,0.3804,1106,25,0.6751,0.0819,0.0688,0.0163,0.015151515,0.219191919,0.765656566
2208,0.2,11525,11525,4637,0.841,802,17,0.0267,0.9211,0.022,0,0.023294509,0.457570716,0.519134775
2209,0.6513,28200,28200,8135,0.2916,1038,23,0.6759,0.0514,0.0385,0.0126,0.01282917,0.233625928,0.753544902
2210,0.3937,28095,28095,5362,0.5181,912,18,0.3271,0.222,0.2348,0.0292,0.053864169,0.365339579,0.580796253
2211,0.6376,39842,39842,8231,0.3286,1157,26,0.5764,0.0615,0.1452,0.0488,0.04,0.221538462,0.738461539
2212,0.5723,27960,27960,6281,0.3815,1029,22,0.8415,0.0858,0.0247,0.0077,0.02173913,0.292119565,0.686141304
2213,0.7632,10002,28804,11841,0.1771,1228,28,0.6378,0.0294,0.0457,0.0688,0.010306482,0.175074586,0.814618931
2214,0.505,9738,20682,7866,0.3621,1070,23,0.7406,0.1467,0.0382,0.0172,0.011225617,0.296834744,0.691939639
2215,0.564,29798,29798,7043,0.2009,1083,24,0.8261,0.036,0.0192,0.012,0.007917656,0.32304038,0.669041964
2216,0.8961,44008,44008,12133,0.2192,1363,31,0.4048,0.0924,0.0623,0.2204,0.019627085,0.154563297,0.825809617
2217,0.328,7073,18683,6210,0.3301,949,21,0.864,0.0438,0.0263,0.0094,0.030864198,0.415432099,0.553703704
2218,0.4924,9738,22093,7863,0.3778,1050,23,0.628,0.0325,0.1925,0.016,0.03550348,0.336886618,0.627609902
2219,0.6505,8309,18851,7729,0.26,1050,23,0.8271,0.0271,0.0384,0.0121,0.012156577,0.212740092,0.775103331
2220,0.5493,7060,14110,7442,0.3145,1090,24,0.8124,0.0469,0.0347,0.0138,0.016234691,0.306322985,0.677442324
2221,0.6015,29090,29090,7060,0.2626,1186,27,0.845,0.0396,0.0575,0.0108,0.013513514,0.193347193,0.793139293
2222,0.4985,30471,30471,7339,0.5196,929,19,0.1371,0.0589,0.4757,0.1554,0.063178677,0.319842053,0.61697927
2223,0.5986,7780,20900,8431,0.3229,1125,25,0.7221,0.2019,0.0265,0.0125,0.009998462,0.23857868,0.751422858
2224,0.5603,16158,16158,6767,0.7353,900,19,0.0147,0.9076,0.0194,0.0095,0.013645224,0.309941521,0.676413255
2225,0.7913,6507,21673,9891,0.3321,1228,28,0.6576,0.0811,0.1797,0.0243,0.015460295,0.257290935,0.72724877
2226,0.5756,11324,32866,13790,0.3826,988,20,0.5306,0.1209,0.1455,0.1177,0.017515121,0.243699597,0.738785282
2227,0.6686,37540,37540,8708,0.2346,1122,25,0.7111,0.0503,0.1044,0.0446,0.015789474,0.191578947,0.792631579
2228,0.7143,42930,42930,9903,0.2588,1124,25,0.4633,0.0405,0.251,0.1039,0.03052729,0.234042553,0.735430157
2229,0.4156,10260,18792,9132,0.3928,1050,23,0.7406,0.131,0.0246,0.0235,0.013701866,0.389794472,0.596503662
2230,0.9552,51366,51366,14777,0.1506,1459,33,0.434,0.0652,0.1167,0.141,0.023318386,0.147085202,0.829596413
2231,0.5194,28740,28740,6809,0.3941,1025,22,0.6545,0.1392,0.0523,0.0086,0.020222447,0.305358948,0.674418605
2232,0.3889,23900,23900,5276,0.5308,902,19,0.4237,0.4795,0.0321,0.0047,0.040716612,0.395765472,0.563517915
2233,0.3345,23900,23900,5088,0.5297,1004,21,0.442,0.4638,0.0332,0.0046,0.034751348,0.394847214,0.570401438
2234,0.5593,31390,31390,7004,0.3292,1105,24,0.7945,0.0833,0.0668,0.0228,0.013306039,0.263561924,0.723132037
2235,0.913,45622,45622,13355,0.1371,1375,32,0.5797,0.0432,0.1055,0.0937,0.013074842,0.129846709,0.857078449
2236,0.2704,25135,25135,4817,0.4942,950,20,0.7007,0.1458,0.0307,0.0033,0.018181818,0.389090909,0.592727273
2237,0.3431,11449,24472,9856,0.479,1070,23,0.5501,0.2072,0.0429,0.0784,0.033359809,0.336378078,0.630262113
2238,0.3403,30850,30850,7516,0.4853,926,21,0.2358,0.3593,0.1843,0.0349,0.042459737,0.406295754,0.55124451
2239,0.8041,5150,5150,10331,0.3716,1290,29,0.8327,0.0048,0.0567,0.0186,0.003769914,0.107624954,0.888605132
2240,0.7322,11454,30882,10612,0.2231,1228,28,0.7698,0.0915,0.0442,0.0277,0.008658009,0.186656481,0.804685511
2241,0.715,8965,20407,8375,0.2556,1110,25,0.7424,0.0152,0.0742,0.0665,0.01637869,0.250179986,0.733441325
2242,0.4069,28760,28760,5201,0.2857,1053,24,0.637,0.1221,0.0974,0.0149,0.052083333,0.236111111,0.711805556
2243,0.6434,31200,31200,8217,0.3213,969,21,0.3928,0.1491,0.177,0.0374,0.043818466,0.38028169,0.575899844
2244,0.5714,23310,23310,7929,0.4174,976,21,0.166,0.0781,0.0793,0.318,0.049943246,0.373439274,0.57661748
2245,0.4783,24800,24800,5688,0.1771,1076,24,0.6641,0.0499,0.1396,0.0415,0.042993631,0.315286624,0.641719745
2246,0.9076,46902,46902,10168,0.1061,1306,30,0.787,0.0323,0.0523,0.0366,0.012936611,0.122897801,0.864165589
2247,0.4839,25396,25396,5838,0.4955,939,20,0.5877,0.2464,0.0403,0.0077,0.03697479,0.32605042,0.63697479
2248,0.7117,39858,39858,7929,0.3255,1090,24,0.5239,0.017,0.1274,0.1215,0.025316456,0.285864979,0.688818565
2249,0.6388,36540,36540,8653,0.265,1248,28,0.6555,0.0221,0.051,0.0349,0.013658537,0.231219512,0.755121951
2250,0.4461,6094,19652,8541,0.4128,982,21,0.2797,0.0297,0.5604,0.0118,0.07621796,0.36004074,0.5637413
2251,0.4925,7618,16978,7410,0.4306,997,22,0.5254,0.1853,0.2044,0.014,0.049203641,0.366609784,0.584186576
2252,0.8162,47190,47190,12019,0.184,1340,31,0.66,0.0186,0.09,0.1045,0.012036108,0.169508526,0.818455366
2253,0.2229,6246,13928,6438,0.7736,804,17,0.0139,0.9543,0.0069,0.0006,0.01948718,0.397948718,0.582564103
2254,0.2092,3453,10060,5277,0.4324,932,20,0.8005,0.095,0.0631,0.0077,0.034714446,0.309630459,0.655655095
2255,0.9303,47736,47736,11246,0.135,1408,32,0.6499,0.0387,0.0637,0.0901,0.029147982,0.094170404,0.876681614
2256,0.6681,8128,16474,6688,0.2209,1145,24,0.7401,0.1125,0.0444,0.0246,0.01110111,0.283528353,0.705370537
2257,0.4049,25430,25430,9482,0.4424,1084,24,0.3129,0.2098,0.3101,0.0657,0.045269017,0.339888683,0.614842301
2258,0.5095,12976,22072,7834,0.4297,1010,22,0.5909,0.1672,0.13,0.0485,0.033645333,0.337971161,0.628383506
2259,0.3844,9364,24909,8853,0.447,1011,22,0.6461,0.2088,0.0363,0.0225,0.016683926,0.352778737,0.630537338
2260,0.9569,45890,45890,15460,0.1417,1442,32,0.4629,0.0731,0.0998,0.1815,0.018076178,0.157198192,0.824725629
2261,0.3018,7032,15888,5949,0.364,913,20,0.6766,0.1899,0.0185,0.0056,0.018045113,0.473684211,0.508270677
2262,0.3333,11444,11444,6628,0.3335,1010,22,0.601,0.1859,0.1205,0.0306,0.039402174,0.432065217,0.528532609
2263,0.4453,9912,24792,7188,0.3252,1044,23,0.7656,0.0979,0.03,0.0132,0.023813434,0.333223846,0.64296272
2264,0.5564,13427,29125,11486,0.281,1197,26,0.6351,0.0597,0.0975,0.0902,0.031238022,0.274434649,0.694327329
2265,0.6184,10110,21192,9614,0.2481,1140,25,0.778,0.0779,0.0326,0.0247,0.010635538,0.274319066,0.715045396
2266,0.3337,8282,21616,6546,0.3804,970,21,0.4845,0.0725,0.3248,0.0124,0.030432715,0.38040894,0.589158345
2267,0.3516,7063,16222,6109,0.8128,871,18,0.0107,0.9092,0.0118,0.0017,0.018507463,0.398208955,0.583283582
2268,0.3532,7620,18408,6210,0.3898,1006,22,0.5357,0.3122,0.0588,0.0068,0.022346369,0.401955307,0.575698324
2269,0.3513,5824,12288,6656,0.4803,965,21,0.8615,0.0516,0.0184,0.0036,0.020317146,0.422695738,0.556987116
2270,0.5767,34200,34200,6842,0.4437,1070,23,0.6257,0.0955,0.1219,0.0179,0.036020583,0.283018868,0.680960549
2271,0.3754,9356,18238,7606,0.4522,993,21,0.6843,0.1178,0.0382,0.0159,0.018954248,0.367320261,0.61372549
2272,0.6221,7835,25057,10036,0.3092,1131,25,0.7051,0.0136,0.1011,0.0545,0.019564415,0.247938969,0.732496616
2273,0.5675,9260,15340,8387,0.3576,1004,21,0.7458,0.074,0.096,0.022,0.027041082,0.347893916,0.625065003
2274,0.5242,25300,25300,9271,0.4234,937,21,0.4002,0.1894,0.2068,0.0425,0.052571429,0.358857143,0.588571429
2275,0.6538,41836,41836,8993,0.3684,1061,23,0.3128,0.0548,0.4433,0.0991,0.045643154,0.30428769,0.650069156
2276,0.761,43573,43573,11095,0.2035,1208,27,0.5978,0.0162,0.1433,0.0981,0.008780037,0.168669131,0.822550832
2277,0.5283,32050,32050,7064,0.3024,1036,22,0.5738,0.2828,0.0557,0.0541,0.02303263,0.399232246,0.577735125
2278,0.2218,14346,14346,5440,0.6595,786,16,0.0517,0.6746,0.2252,0.0021,0.0544,0.3632,0.5824
2279,0.3946,6775,17935,8122,0.5843,901,19,0.196,0.0656,0.4979,0.065,0.148457769,0.408475065,0.443067166
2280,0.3816,7689,22929,7337,0.5135,1010,22,0.6125,0.2142,0.0655,0.015,0.024508722,0.370501214,0.604990064
2281,0.5733,11580,13740,8313,0.4083,990,21,0.6683,0.192,0.0696,0.0094,0.019308487,0.32285586,0.657835653
2282,0.3839,7252,17780,7697,0.3268,1020,22,0.5497,0.0086,0.1047,0.0061,0.016384181,0.298305085,0.685310735
2283,0.6951,7327,16777,6517,0.2687,1058,23,0.7136,0.0432,0.1017,0.0106,0.007405122,0.264733107,0.727861771
2284,0.7785,35360,35360,8908,0.1757,1200,27,0.7257,0.0264,0.0727,0.0938,0.008287293,0.163674033,0.828038674
2285,0.625,40117,40117,11256,0.3167,1252,28,0.373,0.0683,0.1471,0.1082,0.04642409,0.26097867,0.69259724
2286,0.332,26632,26632,5438,0.6787,863,18,0.3034,0.4925,0.0237,0.0044,0.041315346,0.439291737,0.519392917
2287,0.3563,8730,17098,8953,0.3555,1016,22,0.734,0.1177,0.0356,0.0273,0.017081592,0.334181356,0.648737053
2288,0.2595,21662,21662,5436,0.392,989,21,0.6197,0.1643,0.0122,0.0071,0.029616725,0.37630662,0.594076655
2289,0.5469,24825,24825,5782,0.3138,962,21,0.5518,0.1452,0.1248,0.0587,0.021428571,0.285714286,0.692857143
2290,0.3261,25200,25200,5671,0.4191,1059,23,0.7372,0.0607,0.1306,0.0078,0.030237581,0.315334773,0.654427646
2291,0.6553,10158,25458,10941,0.3138,1158,26,0.523,0.0382,0.1891,0.0693,0.041780384,0.328116834,0.630102782
2292,0.3576,6160,13490,6123,0.4738,980,21,0.8694,0.0647,0.0133,0.0069,0.024311183,0.434359806,0.541329011
2293,0.2638,7764,17979,6219,0.4671,951,21,0.7613,0.0268,0.0528,0.0184,0.041580042,0.3998614,0.558558559
2294,0.9334,45358,45358,13820,0.1636,1422,32,0.4268,0.0587,0.1116,0.1635,0.009135803,0.129135803,0.861728395
2295,0.3401,11018,23714,6942,0.5028,975,18,0.807,0.0296,0.0288,0.0109,0.024901704,0.424639581,0.550458716
